,Change_Volume,Change_Citations,Change_Orgs,Change_Volume_Prev_1,Change_Citations_Prev_1,Change_Orgs_Prev_1,Change_Volume_Prev_2,Change_Citations_Prev_2,Change_Orgs_Prev_2,Change_Volume_Prev_3,Change_Citations_Prev_3,Change_Orgs_Prev_3
0,0.047619047619047616,0.17541791131657414,0.028851388132825218,0.75,0.4805542373094425,0.060317460317460284,0.07462686567164178,0.08362519302991349,0.009036144578313234,0.34,-0.5165095914872387,-0.1397180762852404
1,0.7121212121212122,0.03478441253938642,-0.03628318584070794,0.047619047619047616,0.17541791131657414,0.028851388132825218,0.75,0.4805542373094425,0.060317460317460284,0.07462686567164178,0.08362519302991349,0.009036144578313234
2,-0.084070796460177,-0.21207543348612026,0.08075928365783451,0.7121212121212122,0.03478441253938642,-0.03628318584070794,0.047619047619047616,0.17541791131657414,0.028851388132825218,0.75,0.4805542373094425,0.060317460317460284
3,0.3333333333333333,0.5858883942930915,0.03826530612244899,-0.084070796460177,-0.21207543348612026,0.08075928365783451,0.7121212121212122,0.03478441253938642,-0.03628318584070794,0.047619047619047616,0.17541791131657414,0.028851388132825218
4,0.358695652173913,-0.18707356821496757,-0.19709090909090918,0.3333333333333333,0.5858883942930915,0.03826530612244899,-0.084070796460177,-0.21207543348612026,0.08075928365783451,0.7121212121212122,0.03478441253938642,-0.03628318584070794
5,0.16533333333333333,-0.0166638062414281,0.06492361927144545,0.358695652173913,-0.18707356821496757,-0.19709090909090918,0.3333333333333333,0.5858883942930915,0.03826530612244899,-0.084070796460177,-0.21207543348612026,0.08075928365783451
6,0.2585812356979405,0.26256475496436826,0.07717868338557987,0.16533333333333333,-0.0166638062414281,0.06492361927144545,0.358695652173913,-0.18707356821496757,-0.19709090909090918,0.3333333333333333,0.5858883942930915,0.03826530612244899
7,0.12181818181818181,-0.056411448239287273,0.04415501009982672,0.2585812356979405,0.26256475496436826,0.07717868338557987,0.16533333333333333,-0.0166638062414281,0.06492361927144545,0.358695652173913,-0.18707356821496757,-0.19709090909090918
8,0.16369529983792544,-0.03500311949711812,0.058696378830083495,0.12181818181818181,-0.056411448239287273,0.04415501009982672,0.2585812356979405,0.26256475496436826,0.07717868338557987,0.16533333333333333,-0.0166638062414281,0.06492361927144545
9,0.11420612813370473,-0.007630024304784254,-0.012583487940630831,0.16369529983792544,-0.03500311949711812,0.058696378830083495,0.12181818181818181,-0.056411448239287273,0.04415501009982672,0.2585812356979405,0.26256475496436826,0.07717868338557987
10,0.15125,0.05865806308275978,0.08028336381929614,0.11420612813370473,-0.007630024304784254,-0.012583487940630831,0.16369529983792544,-0.03500311949711812,0.058696378830083495,0.12181818181818181,-0.056411448239287273,0.04415501009982672
11,-0.10526315789473684,-0.04667151245030332,-0.06165460836741108,0.3103448275862069,0.968888246580326,0.034134248665141066,0.17567567567567569,-0.5943611932216016,0.09700290041894936,0.07246376811594203,0.26802446289358695,0.02855948732237398
12,0.8235294117647058,0.15696591666031262,-0.00801314978426142,-0.10526315789473684,-0.04667151245030332,-0.06165460836741108,0.3103448275862069,0.968888246580326,0.034134248665141066,0.17567567567567569,-0.5943611932216016,0.09700290041894936
13,-0.010752688172043012,0.12640551741559664,0.14256736068585432,0.8235294117647058,0.15696591666031262,-0.00801314978426142,-0.10526315789473684,-0.04667151245030332,-0.06165460836741108,0.3103448275862069,0.968888246580326,0.034134248665141066
14,0.15217391304347827,-0.12296700626018214,-0.16722506318697478,-0.010752688172043012,0.12640551741559664,0.14256736068585432,0.8235294117647058,0.15696591666031262,-0.00801314978426142,-0.10526315789473684,-0.04667151245030332,-0.06165460836741108
15,0.45754716981132076,-0.12862255189294444,-0.11120917917034409,0.15217391304347827,-0.12296700626018214,-0.16722506318697478,-0.010752688172043012,0.12640551741559664,0.14256736068585432,0.8235294117647058,0.15696591666031262,-0.00801314978426142
16,0.23624595469255663,0.06210721028693502,0.04001495886312628,0.45754716981132076,-0.12862255189294444,-0.11120917917034409,0.15217391304347827,-0.12296700626018214,-0.16722506318697478,-0.010752688172043012,0.12640551741559664,0.14256736068585432
17,0.1099476439790576,0.22461466773005684,0.06075986612232894,0.23624595469255663,0.06210721028693502,0.04001495886312628,0.45754716981132076,-0.12862255189294444,-0.11120917917034409,0.15217391304347827,-0.12296700626018214,-0.16722506318697478
18,0.18160377358490565,-0.05683463748352059,0.03266315052015174,0.1099476439790576,0.22461466773005684,0.06075986612232894,0.23624595469255663,0.06210721028693502,0.04001495886312628,0.45754716981132076,-0.12862255189294444,-0.11120917917034409
19,0.1277445109780439,0.2110544251255991,0.06118322306408416,0.18160377358490565,-0.05683463748352059,0.03266315052015174,0.1099476439790576,0.22461466773005684,0.06075986612232894,0.23624595469255663,0.06210721028693502,0.04001495886312628
20,0.11858407079646018,-0.09487360334064995,-0.013775868997387926,0.1277445109780439,0.2110544251255991,0.06118322306408416,0.18160377358490565,-0.05683463748352059,0.03266315052015174,0.1099476439790576,0.22461466773005684,0.06075986612232894
21,0.07120253164556962,-0.09401834839169523,0.03810869852335062,0.11858407079646018,-0.09487360334064995,-0.013775868997387926,0.1277445109780439,0.2110544251255991,0.06118322306408416,0.18160377358490565,-0.05683463748352059,0.03266315052015174
22,0.10256410256410256,0.9305326897222316,-0.06956696070569372,0.25806451612903225,-0.07474738432200179,0.07215265354800247,0.273972602739726,0.4006084854532742,0.097648395838797,0.37735849056603776,-0.6974818760127626,-0.1495107632093933
23,0.06976744186046512,-0.4769854632795104,0.0172634271099744,0.10256410256410256,0.9305326897222316,-0.06956696070569372,0.25806451612903225,-0.07474738432200179,0.07215265354800247,0.273972602739726,0.4006084854532742,0.097648395838797
24,0.16666666666666666,1.3559558276876265,0.059018201875344775,0.06976744186046512,-0.4769854632795104,0.0172634271099744,0.10256410256410256,0.9305326897222316,-0.06956696070569372,0.25806451612903225,-0.07474738432200179,0.07215265354800247
25,0.5900621118012422,-0.3625559310524346,0.11041259765625001,0.16666666666666666,1.3559558276876265,0.059018201875344775,0.06976744186046512,-0.4769854632795104,0.0172634271099744,0.10256410256410256,0.9305326897222316,-0.06956696070569372
26,-0.078125,0.07482178444579461,-0.36835158242087895,0.5900621118012422,-0.3625559310524346,0.11041259765625001,0.16666666666666666,1.3559558276876265,0.059018201875344775,0.06976744186046512,-0.4769854632795104,0.0172634271099744
27,0.6271186440677966,-0.24332430794562254,-0.011809777102330284,-0.078125,0.07482178444579461,-0.36835158242087895,0.5900621118012422,-0.3625559310524346,0.11041259765625001,0.16666666666666666,1.3559558276876265,0.059018201875344775
28,0.17708333333333334,0.2722349652931972,0.03263797112601827,0.6271186440677966,-0.24332430794562254,-0.011809777102330284,-0.078125,0.07482178444579461,-0.36835158242087895,0.5900621118012422,-0.3625559310524346,0.11041259765625001
29,0.04424778761061947,-0.03844623562851758,0.08719719535018595,0.17708333333333334,0.2722349652931972,0.03263797112601827,0.6271186440677966,-0.24332430794562254,-0.011809777102330284,-0.078125,0.07482178444579461,-0.36835158242087895
30,0.1292372881355932,0.13311296802411757,0.04568094785268189,0.04424778761061947,-0.03844623562851758,0.08719719535018595,0.17708333333333334,0.2722349652931972,0.03263797112601827,0.6271186440677966,-0.24332430794562254,-0.011809777102330284
31,0.1575984990619137,0.00019250310182160972,-0.07901980618741239,0.1292372881355932,0.13311296802411757,0.04568094785268189,0.04424778761061947,-0.03844623562851758,0.08719719535018595,0.17708333333333334,0.2722349652931972,0.03263797112601827
32,0.1685575364667747,-0.0007883725856767316,0.055959939571294234,0.1575984990619137,0.00019250310182160972,-0.07901980618741239,0.1292372881355932,0.13311296802411757,0.04568094785268189,0.04424778761061947,-0.03844623562851758,0.08719719535018595
33,0.375,1.2681146210212986,0.23076923076923078,0.14285714285714285,0.3425999901330883,0.015624999999999944,0.34615384615384615,0.15316530618971527,0.3,-0.13333333333333333,0.023836821782738413,-0.02834008097165982
34,0.5818181818181818,-0.6053473701625994,-0.08620689655172409,0.375,1.2681146210212986,0.23076923076923078,0.14285714285714285,0.3425999901330883,0.015624999999999944,0.34615384615384615,0.15316530618971527,0.3
35,-0.04597701149425287,1.7820892850502308,-0.01773130256876574,0.5818181818181818,-0.6053473701625994,-0.08620689655172409,0.375,1.2681146210212986,0.23076923076923078,0.14285714285714285,0.3425999901330883,0.015624999999999944
36,0.8192771084337349,-0.49127913921398014,-0.015022889906218037,-0.04597701149425287,1.7820892850502308,-0.01773130256876574,0.5818181818181818,-0.6053473701625994,-0.08620689655172409,0.375,1.2681146210212986,0.23076923076923078
37,0.3708609271523179,-0.16868525756837796,-0.1776402685049485,0.8192771084337349,-0.49127913921398014,-0.015022889906218037,-0.04597701149425287,1.7820892850502308,-0.01773130256876574,0.5818181818181818,-0.6053473701625994,-0.08620689655172409
38,0.4396135265700483,0.13217365252583127,-0.03536310731565916,0.3708609271523179,-0.16868525756837796,-0.1776402685049485,0.8192771084337349,-0.49127913921398014,-0.015022889906218037,-0.04597701149425287,1.7820892850502308,-0.01773130256876574
